,temp_air,ghi,dni,dhi,wind_speed
2023-01-18 04:00:00,-0.17,0.0,-0.0,0.0,1.45
2023-01-18 05:00:00,-0.57,0.0,-0.0,0.0,1.52
2023-01-18 06:00:00,-0.87,0.0,-0.0,0.0,1.38
2023-01-18 07:00:00,-1.04,15.0,0.0,15.0,1.1
2023-01-18 08:00:00,-0.99,67.0,23.56,63.0,1.17
2023-01-18 09:00:00,-0.78,62.0,0.0,62.0,1.38
2023-01-18 10:00:00,-0.49,98.0,3.45,97.0,1.79
2023-01-18 11:00:00,-0.12,60.0,0.0,60.0,1.86
2023-01-18 12:00:00,0.0,94.0,7.77,92.0,2.14
2023-01-18 13:00:00,-0.16,54.0,0.0,54.0,2.55
2023-01-18 14:00:00,-0.58,22.0,12.18,21.0,2.62
2023-01-18 15:00:00,-1.24,0.0,-0.0,0.0,2.97
2023-01-18 16:00:00,-1.92,0.0,-0.0,0.0,3.17
2023-01-18 17:00:00,-2.32,0.0,-0.0,0.0,3.17
2023-01-18 18:00:00,-2.64,0.0,-0.0,0.0,3.24
2023-01-18 19:00:00,-2.24,0.0,-0.0,0.0,3.03
2023-01-18 20:00:00,-2.38,0.0,-0.0,0.0,3.45
2023-01-18 21:00:00,-2.46,0.0,-0.0,0.0,3.59
2023-01-18 22:00:00,-2.84,0.0,-0.0,0.0,3.86
2023-01-18 23:00:00,-3.41,0.0,-0.0,0.0,4.14
2023-01-19 00:00:00,-4.01,0.0,-0.0,0.0,4.07
2023-01-19 01:00:00,-4.54,0.0,-0.0,0.0,4.34
2023-01-19 02:00:00,-4.89,0.0,-0.0,0.0,4.48
2023-01-19 03:00:00,-5.04,0.0,-0.0,0.0,4.41
2023-01-19 04:00:00,-4.92,0.0,-0.0,0.0,4.55
2023-01-19 05:00:00,-4.83,0.0,-0.0,0.0,4.62
2023-01-19 06:00:00,-4.82,0.0,-0.0,0.0,4.76
2023-01-19 07:00:00,-4.05,7.0,0.0,7.0,5.1
2023-01-19 08:00:00,-4.0,56.0,5.8,55.0,5.1
2023-01-19 09:00:00,-4.06,53.0,0.0,53.0,5.24
2023-01-19 10:00:00,-4.16,51.0,0.0,51.0,5.31
2023-01-19 11:00:00,-4.16,64.0,0.0,64.0,5.52
2023-01-19 12:00:00,-4.22,46.0,0.0,46.0,5.52
2023-01-19 13:00:00,-4.46,64.0,10.56,62.0,5.38
2023-01-19 14:00:00,-4.9,22.0,0.0,22.0,5.17
2023-01-19 15:00:00,-5.32,0.0,-0.0,0.0,5.17
2023-01-19 16:00:00,-5.64,0.0,-0.0,0.0,5.38
2023-01-19 17:00:00,-5.97,0.0,-0.0,0.0,5.38
2023-01-19 18:00:00,-6.2,0.0,-0.0,0.0,5.45
2023-01-19 19:00:00,-4.76,0.0,-0.0,0.0,5.24
2023-01-19 20:00:00,-4.63,0.0,-0.0,0.0,5.31
2023-01-19 21:00:00,-4.63,0.0,-0.0,0.0,5.24
2023-01-19 22:00:00,-4.78,0.0,-0.0,0.0,5.93
2023-01-19 23:00:00,-4.87,0.0,-0.0,0.0,6.0
2023-01-20 00:00:00,-5.21,0.0,-0.0,0.0,6.07
2023-01-20 01:00:00,-5.59,0.0,-0.0,0.0,6.28
2023-01-20 02:00:00,-5.91,0.0,-0.0,0.0,6.34
2023-01-20 03:00:00,-6.15,0.0,-0.0,0.0,6.34
2023-01-20 04:00:00,-6.34,0.0,-0.0,0.0,6.28
2023-01-20 05:00:00,-6.51,0.0,-0.0,0.0,5.52
2023-01-20 06:00:00,-6.61,0.0,-0.0,0.0,5.52
2023-01-20 07:00:00,-5.2,19.0,15.03,18.0,6.14
2023-01-20 08:00:00,-5.07,56.0,5.7,55.0,5.24
2023-01-20 09:00:00,-4.96,88.0,7.88,86.0,5.24
2023-01-20 10:00:00,-4.81,90.0,0.0,90.0,5.38
2023-01-20 11:00:00,-4.73,111.0,9.99,108.0,5.31
2023-01-20 12:00:00,-4.82,114.0,30.19,106.0,5.24
2023-01-20 13:00:00,-5.19,66.0,10.35,64.0,5.17
2023-01-20 14:00:00,-5.54,18.0,0.0,18.0,5.1
2023-01-20 15:00:00,-5.84,0.0,-0.0,0.0,4.9
2023-01-20 16:00:00,-5.98,0.0,-0.0,0.0,4.97
2023-01-20 17:00:00,-6.01,0.0,-0.0,0.0,5.17
2023-01-20 18:00:00,-5.96,0.0,-0.0,0.0,5.86
2023-01-20 19:00:00,-5.21,0.0,-0.0,0.0,6.0
2023-01-20 20:00:00,-5.29,0.0,-0.0,0.0,6.0
2023-01-20 21:00:00,-5.49,0.0,-0.0,0.0,5.86
2023-01-20 22:00:00,-6.0,0.0,-0.0,0.0,5.79
2023-01-20 23:00:00,-6.36,0.0,-0.0,0.0,5.72
2023-01-21 00:00:00,-6.82,0.0,-0.0,0.0,5.59
2023-01-21 01:00:00,-7.24,0.0,-0.0,0.0,5.45
2023-01-21 02:00:00,-7.56,0.0,-0.0,0.0,5.38
2023-01-21 03:00:00,-7.85,0.0,-0.0,0.0,5.24
2023-01-21 04:00:00,-8.05,0.0,-0.0,0.0,4.97
2023-01-21 05:00:00,-8.27,0.0,-0.0,0.0,4.83
2023-01-21 06:00:00,-8.27,0.0,-0.0,0.0,4.9
2023-01-21 07:00:00,-7.55,22.0,28.87,20.0,4.34
2023-01-21 08:00:00,-7.34,97.0,117.69,76.0,4.34
2023-01-21 09:00:00,-7.08,135.0,77.79,115.0,4.21
2023-01-21 10:00:00,-6.38,137.0,36.68,126.0,4.97
2023-01-21 11:00:00,-5.9,121.0,16.45,116.0,4.62
2023-01-21 12:00:00,-5.96,127.0,44.63,115.0,4.41
2023-01-21 13:00:00,-6.15,97.0,71.0,83.0,4.41
2023-01-21 14:00:00,-6.48,33.0,32.02,30.0,4.34
2023-01-21 15:00:00,-6.98,0.0,-0.0,0.0,4.07
2023-01-21 16:00:00,-7.3,0.0,-0.0,0.0,4.14
2023-01-21 17:00:00,-7.67,0.0,-0.0,0.0,4.0
2023-01-21 18:00:00,-7.85,0.0,-0.0,0.0,3.93
2023-01-21 19:00:00,-8.17,0.0,-0.0,0.0,3.38
2023-01-21 20:00:00,-8.35,0.0,-0.0,0.0,3.38
2023-01-21 21:00:00,-8.6,0.0,-0.0,0.0,3.17
2023-01-21 22:00:00,-8.62,0.0,-0.0,0.0,3.24
2023-01-21 23:00:00,-8.72,0.0,-0.0,0.0,3.17
2023-01-22 00:00:00,-8.74,0.0,-0.0,0.0,3.1
2023-01-22 01:00:00,-8.87,0.0,-0.0,0.0,2.97
2023-01-22 02:00:00,-8.98,0.0,-0.0,0.0,2.97
2023-01-22 03:00:00,-9.05,0.0,-0.0,0.0,2.9
2023-01-22 04:00:00,-9.06,0.0,-0.0,0.0,2.97
2023-01-22 05:00:00,-9.18,0.0,-0.0,0.0,2.9
2023-01-22 06:00:00,-9.3,0.0,-0.0,0.0,2.9
2023-01-22 07:00:00,-9.51,30.0,69.35,25.0,3.1
2023-01-22 08:00:00,-9.46,81.0,38.56,74.0,3.03
2023-01-22 09:00:00,-9.22,105.0,15.36,101.0,2.9
2023-01-22 10:00:00,-9.07,101.0,3.29,100.0,2.76
2023-01-22 11:00:00,-8.88,106.0,3.25,105.0,2.76
2023-01-22 12:00:00,-8.67,95.0,3.67,94.0,2.83
2023-01-22 13:00:00,-8.8,73.0,9.94,71.0,2.97
2023-01-22 14:00:00,-9.31,27.0,0.0,27.0,2.9
2023-01-22 15:00:00,-10.2,0.0,-0.0,0.0,2.76
2023-01-22 16:00:00,-11.04,0.0,-0.0,0.0,2.9
2023-01-22 17:00:00,-11.78,0.0,-0.0,0.0,2.97
2023-01-22 18:00:00,-12.45,0.0,-0.0,0.0,2.9
2023-01-22 19:00:00,-11.97,0.0,-0.0,0.0,2.62
2023-01-22 20:00:00,-12.56,0.0,-0.0,0.0,2.34
2023-01-22 21:00:00,-13.08,0.0,-0.0,0.0,2.14
2023-01-22 22:00:00,-13.47,0.0,-0.0,0.0,1.93
2023-01-22 23:00:00,-13.9,0.0,-0.0,0.0,1.93
2023-01-23 00:00:00,-14.19,0.0,-0.0,0.0,1.93
2023-01-23 01:00:00,-14.61,0.0,-0.0,0.0,2.0
2023-01-23 02:00:00,-14.99,0.0,-0.0,0.0,2.07
2023-01-23 03:00:00,-15.4,0.0,-0.0,0.0,2.07
2023-01-23 04:00:00,-15.77,0.0,-0.0,0.0,2.07
2023-01-23 05:00:00,-16.11,0.0,-0.0,0.0,1.93
2023-01-23 06:00:00,-16.21,0.0,-0.0,0.0,1.79
2023-01-23 07:00:00,-14.43,36.0,119.93,27.0,1.72
2023-01-23 08:00:00,-14.54,115.0,173.19,83.0,1.72
2023-01-23 09:00:00,-13.89,156.0,117.44,125.0,1.66
2023-01-23 10:00:00,-12.96,213.0,208.31,149.0,1.66
2023-01-23 11:00:00,-12.23,240.0,314.47,142.0,1.86
2023-01-23 12:00:00,-11.84,224.0,390.09,116.0,2.07
2023-01-23 13:00:00,-11.87,165.0,428.69,77.0,2.48
2023-01-23 14:00:00,-12.46,52.0,127.74,39.0,2.76
2023-01-23 15:00:00,-13.31,0.0,-0.0,0.0,2.62
2023-01-23 16:00:00,-13.98,0.0,-0.0,0.0,2.76
2023-01-23 17:00:00,-14.39,0.0,-0.0,0.0,2.69
2023-01-23 18:00:00,-14.72,0.0,-0.0,0.0,2.48
2023-01-23 19:00:00,-13.85,0.0,-0.0,0.0,2.41
2023-01-23 20:00:00,-14.18,0.0,-0.0,0.0,2.41
2023-01-23 21:00:00,-14.72,0.0,-0.0,0.0,2.34
2023-01-23 22:00:00,-15.19,0.0,-0.0,0.0,2.28
2023-01-23 23:00:00,-15.42,0.0,-0.0,0.0,2.34
2023-01-24 00:00:00,-15.21,0.0,-0.0,0.0,2.41
2023-01-24 01:00:00,-14.93,0.0,-0.0,0.0,2.62
2023-01-24 02:00:00,-14.39,0.0,-0.0,0.0,2.76
2023-01-24 03:00:00,-13.05,0.0,-0.0,0.0,2.69
2023-01-24 04:00:00,-12.08,0.0,-0.0,0.0,3.24
2023-01-24 05:00:00,-11.84,0.0,-0.0,0.0,3.31
2023-01-24 06:00:00,-11.72,0.0,-0.0,0.0,3.38
2023-01-24 07:00:00,-11.91,31.0,51.22,27.0,3.31
2023-01-24 08:00:00,-11.8,94.0,63.8,82.0,3.79
2023-01-24 09:00:00,-11.25,146.0,78.49,125.0,4.21
2023-01-24 10:00:00,-10.86,174.0,83.59,148.0,4.14
2023-01-24 11:00:00,-10.64,243.0,307.32,146.0,4.21
2023-01-24 12:00:00,-10.47,214.0,309.64,127.0,4.41
2023-01-24 13:00:00,-10.5,155.0,319.9,88.0,4.28
2023-01-24 14:00:00,-10.97,56.0,132.19,42.0,3.93
2023-01-24 15:00:00,-11.53,0.0,-0.0,0.0,3.66
2023-01-24 16:00:00,-12.11,0.0,-0.0,0.0,3.66
2023-01-24 17:00:00,-12.38,0.0,-0.0,0.0,3.79
2023-01-24 18:00:00,-12.51,0.0,-0.0,0.0,3.93
2023-01-24 19:00:00,-12.81,0.0,-0.0,0.0,3.52
2023-01-24 20:00:00,-13.41,0.0,-0.0,0.0,3.72
2023-01-24 21:00:00,-14.13,0.0,-0.0,0.0,3.45
2023-01-24 22:00:00,-15.13,0.0,-0.0,0.0,3.31
2023-01-24 23:00:00,-15.99,0.0,-0.0,0.0,3.17
2023-01-25 00:00:00,-16.61,0.0,-0.0,0.0,3.1
2023-01-25 01:00:00,-17.13,0.0,-0.0,0.0,3.17
2023-01-25 02:00:00,-17.62,0.0,-0.0,0.0,3.03
2023-01-25 03:00:00,-17.87,0.0,-0.0,0.0,2.9
2023-01-25 04:00:00,-18.24,0.0,-0.0,0.0,2.83
2023-01-25 05:00:00,-18.44,0.0,-0.0,0.0,2.9
2023-01-25 06:00:00,-18.68,0.0,-0.0,0.0,2.97
2023-01-25 07:00:00,-17.98,27.0,24.61,25.0,3.1
2023-01-25 08:00:00,-17.58,104.0,99.2,85.0,3.79
2023-01-25 09:00:00,-16.57,202.0,287.55,124.0,3.93
2023-01-25 10:00:00,-15.57,238.0,288.91,147.0,3.93
2023-01-25 11:00:00,-14.79,249.0,322.15,146.0,4.0
2023-01-25 12:00:00,-14.26,263.0,617.16,87.0,4.07
2023-01-25 13:00:00,-13.98,161.0,341.63,88.0,4.21
2023-01-25 14:00:00,-14.08,47.0,54.49,41.0,4.28
2023-01-25 15:00:00,-14.31,0.0,-0.0,0.0,4.0
2023-01-25 16:00:00,-14.22,0.0,-0.0,0.0,4.41
2023-01-25 17:00:00,-13.98,0.0,-0.0,0.0,4.14
2023-01-25 18:00:00,-13.67,0.0,-0.0,0.0,4.07
2023-01-25 19:00:00,-13.05,0.0,-0.0,0.0,3.86
2023-01-25 20:00:00,-12.96,0.0,-0.0,0.0,3.59
2023-01-25 21:00:00,-12.87,0.0,-0.0,0.0,3.24
2023-01-25 22:00:00,-12.71,0.0,-0.0,0.0,3.31
2023-01-25 23:00:00,-12.51,0.0,-0.0,0.0,4.0
2023-01-26 00:00:00,-12.34,0.0,-0.0,0.0,4.41
2023-01-26 01:00:00,-12.19,0.0,-0.0,0.0,4.62
2023-01-26 02:00:00,-12.12,0.0,-0.0,0.0,4.34
2023-01-26 03:00:00,-12.12,0.0,-0.0,0.0,3.72
2023-01-26 04:00:00,-12.09,0.0,-0.0,0.0,4.41
2023-01-26 05:00:00,-12.04,0.0,-0.0,0.0,4.34
2023-01-26 06:00:00,-11.99,0.0,-0.0,0.0,4.28
2023-01-26 07:00:00,-10.61,39.0,94.64,31.0,4.48
2023-01-26 08:00:00,-10.32,72.0,15.38,69.0,4.21
2023-01-26 09:00:00,-10.03,95.0,3.64,94.0,5.52
2023-01-26 10:00:00,-9.88,117.0,6.27,115.0,4.48
2023-01-26 11:00:00,-9.6,52.0,0.0,52.0,4.41
2023-01-26 12:00:00,-9.4,92.0,3.45,91.0,4.97
2023-01-26 13:00:00,-9.11,64.0,0.0,64.0,4.69
2023-01-26 14:00:00,-9.13,20.0,0.0,20.0,4.28
2023-01-26 15:00:00,-9.44,0.0,-0.0,0.0,4.0
2023-01-26 16:00:00,-9.99,0.0,-0.0,0.0,4.0
2023-01-26 17:00:00,-10.25,0.0,-0.0,0.0,4.07
2023-01-26 18:00:00,-10.54,0.0,-0.0,0.0,4.07
2023-01-26 19:00:00,-9.69,0.0,-0.0,0.0,3.72
2023-01-26 20:00:00,-10.04,0.0,-0.0,0.0,3.72
2023-01-26 21:00:00,-10.05,0.0,-0.0,0.0,3.72
2023-01-26 22:00:00,-10.1,0.0,-0.0,0.0,3.86
2023-01-26 23:00:00,-9.91,0.0,-0.0,0.0,3.86
2023-01-27 00:00:00,-9.85,0.0,-0.0,0.0,3.86
2023-01-27 01:00:00,-9.79,0.0,-0.0,0.0,3.86
2023-01-27 02:00:00,-9.58,0.0,-0.0,0.0,4.0
2023-01-27 03:00:00,-9.56,0.0,-0.0,0.0,4.14
2023-01-27 04:00:00,-9.71,0.0,-0.0,0.0,4.21
2023-01-27 05:00:00,-9.81,0.0,-0.0,0.0,4.34
2023-01-27 06:00:00,-9.68,0.0,-0.0,0.0,4.48
2023-01-27 07:00:00,-8.5,49.0,204.77,31.0,4.34
2023-01-27 08:00:00,-8.11,116.0,145.93,87.0,4.62
2023-01-27 09:00:00,-7.64,232.0,469.63,101.0,4.48
2023-01-27 10:00:00,-7.26,83.0,0.0,83.0,5.52
2023-01-27 11:00:00,-7.19,55.0,0.0,55.0,5.03
2023-01-27 12:00:00,-6.96,41.0,0.0,41.0,5.1
2023-01-27 13:00:00,-7.0,37.0,0.0,37.0,4.34
2023-01-27 14:00:00,-7.28,26.0,0.0,26.0,4.21
2023-01-27 15:00:00,-7.68,0.0,-0.0,0.0,4.55
2023-01-27 16:00:00,-7.94,0.0,-0.0,0.0,4.55
2023-01-27 17:00:00,-7.95,0.0,-0.0,0.0,4.48
2023-01-27 18:00:00,-7.78,0.0,-0.0,0.0,4.41
2023-01-27 19:00:00,-6.73,0.0,-0.0,0.0,4.41
2023-01-27 20:00:00,-6.58,0.0,-0.0,0.0,4.21
2023-01-27 21:00:00,-6.47,0.0,-0.0,0.0,4.0
2023-01-27 22:00:00,-6.43,0.0,-0.0,0.0,4.0
2023-01-27 23:00:00,-6.6,0.0,-0.0,0.0,4.14
2023-01-28 00:00:00,-7.12,0.0,-0.0,0.0,4.28
2023-01-28 01:00:00,-7.92,0.0,-0.0,0.0,4.48
2023-01-28 02:00:00,-8.86,0.0,-0.0,0.0,4.69
2023-01-28 03:00:00,-9.77,0.0,-0.0,0.0,4.69
2023-01-28 04:00:00,-10.53,0.0,-0.0,0.0,4.55
2023-01-28 05:00:00,-10.87,0.0,-0.0,0.0,4.41
2023-01-28 06:00:00,-10.91,0.0,-0.0,0.0,4.41
2023-01-28 07:00:00,-10.21,35.0,43.77,31.0,4.28
2023-01-28 08:00:00,-10.07,62.0,4.94,61.0,4.34
2023-01-28 09:00:00,-9.81,91.0,3.53,90.0,5.24
2023-01-28 10:00:00,-9.63,106.0,3.06,105.0,5.17
2023-01-28 11:00:00,-9.46,113.0,3.01,112.0,5.86
2023-01-28 12:00:00,-9.18,95.0,3.35,94.0,5.38
2023-01-28 13:00:00,-8.86,77.0,4.41,76.0,5.72
2023-01-28 14:00:00,-8.74,30.0,0.0,30.0,5.17
2023-01-28 15:00:00,-8.78,0.0,-0.0,0.0,5.52
2023-01-28 16:00:00,-9.0,0.0,-0.0,0.0,5.52
2023-01-28 17:00:00,-9.3,0.0,-0.0,0.0,5.52
2023-01-28 18:00:00,-9.51,0.0,-0.0,0.0,5.52
2023-01-28 19:00:00,-9.37,0.0,-0.0,0.0,5.1
2023-01-28 20:00:00,-9.36,0.0,-0.0,0.0,5.17
2023-01-28 21:00:00,-9.37,0.0,-0.0,0.0,5.24
2023-01-28 22:00:00,-9.54,0.0,-0.0,0.0,5.31
2023-01-28 23:00:00,-9.78,0.0,-0.0,0.0,5.45
2023-01-29 00:00:00,-10.09,0.0,-0.0,0.0,5.52
2023-01-29 01:00:00,-10.28,0.0,-0.0,0.0,5.52
2023-01-29 02:00:00,-10.48,0.0,-0.0,0.0,5.52
2023-01-29 03:00:00,-10.49,0.0,-0.0,0.0,5.52
2023-01-29 04:00:00,-10.37,0.0,-0.0,0.0,5.52
2023-01-29 05:00:00,-10.33,0.0,-0.0,0.0,5.45
2023-01-29 06:00:00,-10.35,0.0,-0.0,0.0,5.52
2023-01-29 07:00:00,-11.2,37.0,42.12,33.0,5.52
2023-01-29 08:00:00,-10.96,89.0,33.93,82.0,4.69
2023-01-29 09:00:00,-10.57,147.0,62.71,129.0,5.93
2023-01-29 10:00:00,-10.08,88.0,0.0,88.0,5.59
2023-01-29 11:00:00,-9.5,183.0,77.17,157.0,5.72
2023-01-29 12:00:00,-9.15,61.0,0.0,61.0,5.72
2023-01-29 13:00:00,-9.11,86.0,12.97,83.0,5.93
2023-01-29 14:00:00,-9.37,22.0,0.0,22.0,5.52
2023-01-29 15:00:00,-9.82,0.0,-0.0,0.0,5.86
2023-01-29 16:00:00,-10.2,0.0,-0.0,0.0,5.66
2023-01-29 17:00:00,-10.49,0.0,-0.0,0.0,5.59
2023-01-29 18:00:00,-10.68,0.0,-0.0,0.0,5.59
2023-01-29 19:00:00,-10.87,0.0,-0.0,0.0,5.45
2023-01-29 20:00:00,-10.64,0.0,-0.0,0.0,5.38
2023-01-29 21:00:00,-10.32,0.0,-0.0,0.0,5.52
2023-01-29 22:00:00,-10.1,0.0,-0.0,0.0,5.79
2023-01-29 23:00:00,-10.03,0.0,-0.0,0.0,5.93
2023-01-30 00:00:00,-10.26,0.0,-0.0,0.0,5.93
2023-01-30 01:00:00,-10.55,0.0,-0.0,0.0,5.86
2023-01-30 02:00:00,-10.93,0.0,-0.0,0.0,5.86
2023-01-30 03:00:00,-11.47,0.0,-0.0,0.0,5.86
2023-01-30 04:00:00,-11.8,0.0,-0.0,0.0,5.93
2023-01-30 05:00:00,-12.17,0.0,-0.0,0.0,6.0
2023-01-30 06:00:00,-12.53,0.0,-0.0,0.0,6.07
2023-01-30 07:00:00,-12.13,43.0,70.95,36.0,6.28
2023-01-30 08:00:00,-12.4,128.0,166.46,93.0,5.45
2023-01-30 09:00:00,-12.54,132.0,34.34,122.0,6.0
2023-01-30 10:00:00,-12.16,108.0,2.98,107.0,6.21
2023-01-30 11:00:00,-11.8,87.0,0.0,87.0,6.28
2023-01-30 12:00:00,-11.6,78.0,0.0,78.0,5.79
2023-01-30 13:00:00,-11.51,60.0,0.0,60.0,5.31
2023-01-30 14:00:00,-11.82,27.0,0.0,27.0,4.97
2023-01-30 15:00:00,-12.32,0.0,0.0,0.0,5.45
2023-01-30 16:00:00,-12.66,0.0,-0.0,0.0,5.52
2023-01-30 17:00:00,-12.57,0.0,-0.0,0.0,5.66
2023-01-30 18:00:00,-12.49,0.0,-0.0,0.0,5.72
2023-01-30 19:00:00,-11.6,0.0,-0.0,0.0,5.86
2023-01-30 20:00:00,-11.33,0.0,-0.0,0.0,5.79
2023-01-30 21:00:00,-11.42,0.0,-0.0,0.0,5.79
2023-01-30 22:00:00,-11.64,0.0,-0.0,0.0,4.69
2023-01-30 23:00:00,-11.89,0.0,-0.0,0.0,4.69
2023-01-31 00:00:00,-11.95,0.0,-0.0,0.0,4.9
2023-01-31 01:00:00,-11.96,0.0,-0.0,0.0,4.83
2023-01-31 02:00:00,-11.95,0.0,-0.0,0.0,4.97
2023-01-31 03:00:00,-11.93,0.0,-0.0,0.0,5.66
2023-01-31 04:00:00,-12.09,0.0,-0.0,0.0,5.93
2023-01-31 05:00:00,-12.08,0.0,-0.0,0.0,6.07
2023-01-31 06:00:00,-11.78,0.0,-0.0,0.0,6.14
2023-01-31 07:00:00,-12.58,49.0,107.36,38.0,6.48
2023-01-31 08:00:00,-12.07,22.0,0.0,22.0,6.28
2023-01-31 09:00:00,-11.64,60.0,0.0,60.0,6.07
2023-01-31 10:00:00,-11.22,98.0,0.0,98.0,5.93
2023-01-31 11:00:00,-10.43,118.0,2.89,117.0,6.0
2023-01-31 12:00:00,-9.49,113.0,6.41,111.0,5.59
2023-01-31 13:00:00,-8.5,46.0,0.0,46.0,5.45
2023-01-31 14:00:00,-7.84,44.0,7.32,43.0,6.28
2023-01-31 15:00:00,-7.5,0.0,0.0,0.0,5.72
2023-01-31 16:00:00,-10.35,0.0,-0.0,0.0,6.42
2023-01-31 17:00:00,-9.0,0.0,-0.0,0.0,6.18
2023-01-31 18:00:00,-7.64,0.0,-0.0,0.0,5.93
2023-01-31 19:00:00,-6.28,0.0,-0.0,0.0,5.68
2023-01-31 20:00:00,-4.93,0.0,-0.0,0.0,5.43
2023-01-31 21:00:00,-3.57,0.0,-0.0,0.0,5.19
2023-01-31 22:00:00,-2.21,0.0,-0.0,0.0,4.94
2023-01-31 23:00:00,-0.86,0.0,-0.0,0.0,4.69
2023-02-01 00:00:00,0.5,0.0,-0.0,0.0,4.45
2023-02-01 01:00:00,1.86,0.0,-0.0,0.0,4.2
2023-02-01 02:00:00,3.22,0.0,-0.0,0.0,3.95
2023-02-01 03:00:00,4.57,0.0,-0.0,0.0,3.7
2023-02-01 04:00:00,5.93,0.0,-0.0,0.0,3.46
2023-02-01 05:00:00,7.29,0.0,-0.0,0.0,3.21
2023-02-01 06:00:00,8.64,0.0,-0.0,0.0,2.96
2023-02-01 07:00:00,10.0,8.0,0.0,8.0,2.71
2023-02-01 08:00:00,8.63,70.0,4.58,69.0,3.66
2023-02-01 09:00:00,9.17,138.0,40.02,126.0,4.07
2023-02-01 10:00:00,9.56,85.0,0.0,85.0,4.34
2023-02-01 11:00:00,10.09,69.0,0.0,69.0,4.69
2023-02-01 12:00:00,10.65,42.0,0.0,42.0,4.62
2023-02-01 13:00:00,11.19,39.0,0.0,39.0,4.41
2023-02-01 14:00:00,11.02,16.0,0.0,16.0,4.41
2023-02-01 15:00:00,10.77,0.0,0.0,0.0,4.21
2023-02-01 16:00:00,10.57,0.0,-0.0,0.0,4.0
2023-02-01 17:00:00,10.37,0.0,-0.0,0.0,3.93
2023-02-01 18:00:00,10.3,0.0,-0.0,0.0,4.21
2023-02-01 19:00:00,10.36,0.0,-0.0,0.0,4.62
2023-02-01 20:00:00,10.12,0.0,-0.0,0.0,4.9
2023-02-01 21:00:00,9.8,0.0,-0.0,0.0,5.17
2023-02-01 22:00:00,9.76,0.0,-0.0,0.0,5.17
2023-02-01 23:00:00,9.65,0.0,-0.0,0.0,5.24
2023-02-02 00:00:00,9.58,0.0,-0.0,0.0,5.86
2023-02-02 01:00:00,9.5,0.0,-0.0,0.0,6.48
2023-02-02 02:00:00,8.98,0.0,-0.0,0.0,5.79
2023-02-02 03:00:00,8.28,0.0,-0.0,0.0,6.14
2023-02-02 04:00:00,7.48,0.0,-0.0,0.0,5.79
2023-02-02 05:00:00,6.76,0.0,-0.0,0.0,5.93
2023-02-02 06:00:00,6.31,0.0,-0.0,0.0,5.79
2023-02-02 07:00:00,6.16,52.0,90.63,42.0,6.0
2023-02-02 08:00:00,6.74,138.0,179.63,98.0,6.41
2023-02-02 09:00:00,7.48,142.0,39.44,130.0,6.21
2023-02-02 10:00:00,7.85,63.0,0.0,63.0,6.69
2023-02-02 11:00:00,7.77,30.0,0.0,30.0,8.0
2023-02-02 12:00:00,7.67,56.0,0.0,56.0,6.55
2023-02-02 13:00:00,7.52,109.0,32.0,101.0,6.97
2023-02-02 14:00:00,7.2,105.0,397.49,47.0,6.07
2023-02-02 15:00:00,6.72,0.0,0.0,0.0,5.45
2023-02-02 16:00:00,6.06,0.0,-0.0,0.0,4.9
2023-02-02 17:00:00,5.69,0.0,-0.0,0.0,4.55
2023-02-02 18:00:00,5.43,0.0,-0.0,0.0,4.21
2023-02-02 19:00:00,5.71,0.0,-0.0,0.0,4.41
2023-02-02 20:00:00,5.18,0.0,-0.0,0.0,4.07
2023-02-02 21:00:00,4.91,0.0,-0.0,0.0,3.59
2023-02-02 22:00:00,4.76,0.0,-0.0,0.0,3.38
2023-02-02 23:00:00,4.41,0.0,-0.0,0.0,3.03
2023-02-03 00:00:00,4.34,0.0,-0.0,0.0,2.97
2023-02-03 01:00:00,4.01,0.0,-0.0,0.0,2.97
2023-02-03 02:00:00,3.64,0.0,-0.0,0.0,3.1
2023-02-03 03:00:00,3.3,0.0,-0.0,0.0,3.24
2023-02-03 04:00:00,3.03,0.0,-0.0,0.0,3.31
2023-02-03 05:00:00,3.14,0.0,-0.0,0.0,3.52
2023-02-03 06:00:00,2.87,0.0,-0.0,0.0,3.66
2023-02-03 07:00:00,2.91,28.0,0.0,28.0,3.72
2023-02-03 08:00:00,3.24,132.0,132.16,102.0,4.48
2023-02-03 09:00:00,3.88,229.0,294.71,138.0,5.52
2023-02-03 10:00:00,4.7,255.0,254.1,165.0,5.72
2023-02-03 11:00:00,5.32,300.0,433.15,144.0,5.59
2023-02-03 12:00:00,5.62,242.0,294.26,146.0,5.24
2023-02-03 13:00:00,5.99,189.0,329.7,105.0,5.17
2023-02-03 14:00:00,5.76,106.0,351.87,53.0,3.72
2023-02-03 15:00:00,4.94,0.0,0.0,0.0,2.83
2023-02-03 16:00:00,3.83,0.0,-0.0,0.0,2.34
2023-02-03 17:00:00,2.82,0.0,-0.0,0.0,2.21
2023-02-03 18:00:00,2.12,0.0,-0.0,0.0,2.14
2023-02-03 19:00:00,2.06,0.0,-0.0,0.0,2.41
2023-02-03 20:00:00,1.97,0.0,-0.0,0.0,2.41
2023-02-03 21:00:00,2.0,0.0,-0.0,0.0,2.48
2023-02-03 22:00:00,2.14,0.0,-0.0,0.0,2.34
2023-02-03 23:00:00,2.32,0.0,-0.0,0.0,2.07
2023-02-04 00:00:00,2.75,0.0,-0.0,0.0,2.14
