Doba handlowa;Doba;OREB [Jednostka czasu od-do];RCE [zł/MWh];Data publikacji
"2025-01-25";"2025-01-25";"16:00 - 16:15";532.07;"2025-01-24 13:45"
"2025-01-25";"2025-01-25";"16:15 - 16:30";532.07;"2025-01-24 13:45"
"2025-01-25";"2025-01-25";"16:30 - 16:45";532.07;"2025-01-24 13:45"
"2025-01-25";"2025-01-25";"16:45 - 17:00";532.07;"2025-01-24 13:45"
"2025-01-25";"2025-01-25";"17:00 - 17:15";567.6;"2025-01-24 13:45"
"2025-01-25";"2025-01-25";"17:15 - 17:30";567.6;"2025-01-24 13:45"
"2025-01-25";"2025-01-25";"17:30 - 17:45";567.6;"2025-01-24 13:45"
"2025-01-25";"2025-01-25";"17:45 - 18:00";567.6;"2025-01-24 13:45"
"2025-01-25";"2025-01-25";"18:00 - 18:15";584.34;"2025-01-24 13:45"
"2025-01-25";"2025-01-25";"18:15 - 18:30";584.34;"2025-01-24 13:45"
"2025-01-25";"2025-01-25";"18:30 - 18:45";584.34;"2025-01-24 13:45"
"2025-01-25";"2025-01-25";"18:45 - 19:00";584.34;"2025-01-24 13:45"
"2025-01-25";"2025-01-25";"19:00 - 19:15";572.21;"2025-01-24 13:45"
"2025-01-25";"2025-01-25";"19:15 - 19:30";572.21;"2025-01-24 13:45"
"2025-01-25";"2025-01-25";"19:30 - 19:45";572.21;"2025-01-24 13:45"
"2025-01-25";"2025-01-25";"19:45 - 20:00";572.21;"2025-01-24 13:45"
"2025-01-25";"2025-01-25";"20:00 - 20:15";543.96;"2025-01-24 13:45"
"2025-01-25";"2025-01-25";"20:15 - 20:30";543.96;"2025-01-24 13:45"
"2025-01-25";"2025-01-25";"20:30 - 20:45";543.96;"2025-01-24 13:45"
"2025-01-25";"2025-01-25";"20:45 - 21:00";543.96;"2025-01-24 13:45"
"2025-01-25";"2025-01-25";"21:00 - 21:15";519.4;"2025-01-24 13:45"
"2025-01-25";"2025-01-25";"21:15 - 21:30";519.4;"2025-01-24 13:45"
"2025-01-25";"2025-01-25";"21:30 - 21:45";519.4;"2025-01-24 13:45"
"2025-01-25";"2025-01-25";"21:45 - 22:00";519.4;"2025-01-24 13:45"
"2025-01-25";"2025-01-25";"22:00 - 22:15";513.74;"2025-01-24 13:45"
"2025-01-25";"2025-01-25";"22:15 - 22:30";513.74;"2025-01-24 13:45"
"2025-01-25";"2025-01-25";"22:30 - 22:45";513.74;"2025-01-24 13:45"
"2025-01-25";"2025-01-25";"22:45 - 23:00";513.74;"2025-01-24 13:45"
"2025-01-25";"2025-01-25";"23:00 - 23:15";488.84;"2025-01-24 13:45"
"2025-01-25";"2025-01-25";"23:15 - 23:30";488.84;"2025-01-24 13:45"
"2025-01-25";"2025-01-25";"23:30 - 23:45";488.84;"2025-01-24 13:45"
"2025-01-25";"2025-01-25";"23:45 - 24:00";488.84;"2025-01-24 13:45"
"2025-01-26";"2025-01-26";"00:00 - 00:15";512.75;"2025-01-25 13:50"
"2025-01-26";"2025-01-26";"00:15 - 00:30";512.75;"2025-01-25 13:50"
"2025-01-26";"2025-01-26";"00:30 - 00:45";512.75;"2025-01-25 13:50"
"2025-01-26";"2025-01-26";"00:45 - 01:00";512.75;"2025-01-25 13:50"
"2025-01-26";"2025-01-26";"01:00 - 01:15";479.86;"2025-01-25 13:50"
"2025-01-26";"2025-01-26";"01:15 - 01:30";479.86;"2025-01-25 13:50"
"2025-01-26";"2025-01-26";"01:30 - 01:45";479.86;"2025-01-25 13:50"
"2025-01-26";"2025-01-26";"01:45 - 02:00";479.86;"2025-01-25 13:50"
"2025-01-26";"2025-01-26";"02:00 - 02:15";464.76;"2025-01-25 13:50"
"2025-01-26";"2025-01-26";"02:15 - 02:30";464.76;"2025-01-25 13:50"
"2025-01-26";"2025-01-26";"02:30 - 02:45";464.76;"2025-01-25 13:50"
"2025-01-26";"2025-01-26";"02:45 - 03:00";464.76;"2025-01-25 13:50"
"2025-01-26";"2025-01-26";"03:00 - 03:15";451.16;"2025-01-25 13:50"
"2025-01-26";"2025-01-26";"03:15 - 03:30";451.16;"2025-01-25 13:50"
"2025-01-26";"2025-01-26";"03:30 - 03:45";451.16;"2025-01-25 13:50"
"2025-01-26";"2025-01-26";"03:45 - 04:00";451.16;"2025-01-25 13:50"
"2025-01-26";"2025-01-26";"04:00 - 04:15";449.6;"2025-01-25 13:50"
"2025-01-26";"2025-01-26";"04:15 - 04:30";449.6;"2025-01-25 13:50"
"2025-01-26";"2025-01-26";"04:30 - 04:45";449.6;"2025-01-25 13:50"
"2025-01-26";"2025-01-26";"04:45 - 05:00";449.6;"2025-01-25 13:50"
"2025-01-26";"2025-01-26";"05:00 - 05:15";454;"2025-01-25 13:50"
"2025-01-26";"2025-01-26";"05:15 - 05:30";454;"2025-01-25 13:50"
"2025-01-26";"2025-01-26";"05:30 - 05:45";454;"2025-01-25 13:50"
"2025-01-26";"2025-01-26";"05:45 - 06:00";454;"2025-01-25 13:50"
"2025-01-26";"2025-01-26";"06:00 - 06:15";469.56;"2025-01-25 13:50"
"2025-01-26";"2025-01-26";"06:15 - 06:30";469.56;"2025-01-25 13:50"
"2025-01-26";"2025-01-26";"06:30 - 06:45";469.56;"2025-01-25 13:50"
"2025-01-26";"2025-01-26";"06:45 - 07:00";469.56;"2025-01-25 13:50"
"2025-01-26";"2025-01-26";"07:00 - 07:15";494.85;"2025-01-25 13:50"
"2025-01-26";"2025-01-26";"07:15 - 07:30";494.85;"2025-01-25 13:50"
"2025-01-26";"2025-01-26";"07:30 - 07:45";494.85;"2025-01-25 13:50"
"2025-01-26";"2025-01-26";"07:45 - 08:00";494.85;"2025-01-25 13:50"
"2025-01-26";"2025-01-26";"08:00 - 08:15";521.35;"2025-01-25 13:50"
"2025-01-26";"2025-01-26";"08:15 - 08:30";521.35;"2025-01-25 13:50"
"2025-01-26";"2025-01-26";"08:30 - 08:45";521.35;"2025-01-25 13:50"
"2025-01-26";"2025-01-26";"08:45 - 09:00";521.35;"2025-01-25 13:50"
"2025-01-26";"2025-01-26";"09:00 - 09:15";502.93;"2025-01-25 13:50"
"2025-01-26";"2025-01-26";"09:15 - 09:30";502.93;"2025-01-25 13:50"
"2025-01-26";"2025-01-26";"09:30 - 09:45";502.93;"2025-01-25 13:50"
"2025-01-26";"2025-01-26";"09:45 - 10:00";502.93;"2025-01-25 13:50"
"2025-01-26";"2025-01-26";"10:00 - 10:15";463.2;"2025-01-25 13:50"
"2025-01-26";"2025-01-26";"10:15 - 10:30";463.2;"2025-01-25 13:50"
"2025-01-26";"2025-01-26";"10:30 - 10:45";463.2;"2025-01-25 13:50"
"2025-01-26";"2025-01-26";"10:45 - 11:00";463.2;"2025-01-25 13:50"
"2025-01-26";"2025-01-26";"11:00 - 11:15";443.62;"2025-01-25 13:50"
"2025-01-26";"2025-01-26";"11:15 - 11:30";443.62;"2025-01-25 13:50"
"2025-01-26";"2025-01-26";"11:30 - 11:45";443.62;"2025-01-25 13:50"
"2025-01-26";"2025-01-26";"11:45 - 12:00";443.62;"2025-01-25 13:50"
"2025-01-26";"2025-01-26";"12:00 - 12:15";425.15;"2025-01-25 13:50"
"2025-01-26";"2025-01-26";"12:15 - 12:30";425.15;"2025-01-25 13:50"
"2025-01-26";"2025-01-26";"12:30 - 12:45";425.15;"2025-01-25 13:50"
"2025-01-26";"2025-01-26";"12:45 - 13:00";425.15;"2025-01-25 13:50"
"2025-01-26";"2025-01-26";"13:00 - 13:15";425.26;"2025-01-25 13:50"
"2025-01-26";"2025-01-26";"13:15 - 13:30";425.26;"2025-01-25 13:50"
"2025-01-26";"2025-01-26";"13:30 - 13:45";425.26;"2025-01-25 13:50"
"2025-01-26";"2025-01-26";"13:45 - 14:00";425.26;"2025-01-25 13:50"
"2025-01-26";"2025-01-26";"14:00 - 14:15";433.93;"2025-01-25 13:50"
"2025-01-26";"2025-01-26";"14:15 - 14:30";433.93;"2025-01-25 13:50"
"2025-01-26";"2025-01-26";"14:30 - 14:45";433.93;"2025-01-25 13:50"
"2025-01-26";"2025-01-26";"14:45 - 15:00";433.93;"2025-01-25 13:50"
"2025-01-26";"2025-01-26";"15:00 - 15:15";475.6;"2025-01-25 13:50"
"2025-01-26";"2025-01-26";"15:15 - 15:30";475.6;"2025-01-25 13:50"
"2025-01-26";"2025-01-26";"15:30 - 15:45";475.6;"2025-01-25 13:50"
"2025-01-26";"2025-01-26";"15:45 - 16:00";475.6;"2025-01-25 13:50"
"2025-01-26";"2025-01-26";"16:00 - 16:15";525.04;"2025-01-25 13:50"
"2025-01-26";"2025-01-26";"16:15 - 16:30";525.04;"2025-01-25 13:50"
"2025-01-26";"2025-01-26";"16:30 - 16:45";525.04;"2025-01-25 13:50"
"2025-01-26";"2025-01-26";"16:45 - 17:00";525.04;"2025-01-25 13:50"
"2025-01-26";"2025-01-26";"17:00 - 17:15";545.91;"2025-01-25 13:50"
"2025-01-26";"2025-01-26";"17:15 - 17:30";545.91;"2025-01-25 13:50"
"2025-01-26";"2025-01-26";"17:30 - 17:45";545.91;"2025-01-25 13:50"
"2025-01-26";"2025-01-26";"17:45 - 18:00";545.91;"2025-01-25 13:50"
"2025-01-26";"2025-01-26";"18:00 - 18:15";529.58;"2025-01-25 13:50"
"2025-01-26";"2025-01-26";"18:15 - 18:30";529.58;"2025-01-25 13:50"
"2025-01-26";"2025-01-26";"18:30 - 18:45";529.58;"2025-01-25 13:50"
"2025-01-26";"2025-01-26";"18:45 - 19:00";529.58;"2025-01-25 13:50"
"2025-01-26";"2025-01-26";"19:00 - 19:15";494.45;"2025-01-25 13:50"
"2025-01-26";"2025-01-26";"19:15 - 19:30";494.45;"2025-01-25 13:50"
"2025-01-26";"2025-01-26";"19:30 - 19:45";494.45;"2025-01-25 13:50"
"2025-01-26";"2025-01-26";"19:45 - 20:00";494.45;"2025-01-25 13:50"
"2025-01-26";"2025-01-26";"20:00 - 20:15";464.52;"2025-01-25 13:50"
"2025-01-26";"2025-01-26";"20:15 - 20:30";464.52;"2025-01-25 13:50"
"2025-01-26";"2025-01-26";"20:30 - 20:45";464.52;"2025-01-25 13:50"
"2025-01-26";"2025-01-26";"20:45 - 21:00";464.52;"2025-01-25 13:50"
"2025-01-26";"2025-01-26";"21:00 - 21:15";421.8;"2025-01-25 13:50"
"2025-01-26";"2025-01-26";"21:15 - 21:30";421.8;"2025-01-25 13:50"
"2025-01-26";"2025-01-26";"21:30 - 21:45";421.8;"2025-01-25 13:50"
"2025-01-26";"2025-01-26";"21:45 - 22:00";421.8;"2025-01-25 13:50"
"2025-01-26";"2025-01-26";"22:00 - 22:15";405.44;"2025-01-25 13:50"
"2025-01-26";"2025-01-26";"22:15 - 22:30";405.44;"2025-01-25 13:50"
"2025-01-26";"2025-01-26";"22:30 - 22:45";405.44;"2025-01-25 13:50"
"2025-01-26";"2025-01-26";"22:45 - 23:00";405.44;"2025-01-25 13:50"
"2025-01-26";"2025-01-26";"23:00 - 23:15";391.57;"2025-01-25 13:50"
"2025-01-26";"2025-01-26";"23:15 - 23:30";391.57;"2025-01-25 13:50"
"2025-01-26";"2025-01-26";"23:30 - 23:45";391.57;"2025-01-25 13:50"
"2025-01-26";"2025-01-26";"23:45 - 24:00";391.57;"2025-01-25 13:50"
"2025-01-27";"2025-01-27";"00:00 - 00:15";288.28;"2025-01-26 13:43"
"2025-01-27";"2025-01-27";"00:15 - 00:30";288.28;"2025-01-26 13:43"
"2025-01-27";"2025-01-27";"00:30 - 00:45";288.28;"2025-01-26 13:43"
"2025-01-27";"2025-01-27";"00:45 - 01:00";288.28;"2025-01-26 13:43"
"2025-01-27";"2025-01-27";"01:00 - 01:15";296.59;"2025-01-26 13:43"
"2025-01-27";"2025-01-27";"01:15 - 01:30";296.59;"2025-01-26 13:43"
"2025-01-27";"2025-01-27";"01:30 - 01:45";296.59;"2025-01-26 13:43"
"2025-01-27";"2025-01-27";"01:45 - 02:00";296.59;"2025-01-26 13:43"
"2025-01-27";"2025-01-27";"02:00 - 02:15";302.93;"2025-01-26 13:43"
"2025-01-27";"2025-01-27";"02:15 - 02:30";302.93;"2025-01-26 13:43"
"2025-01-27";"2025-01-27";"02:30 - 02:45";302.93;"2025-01-26 13:43"
"2025-01-27";"2025-01-27";"02:45 - 03:00";302.93;"2025-01-26 13:43"
"2025-01-27";"2025-01-27";"03:00 - 03:15";308.27;"2025-01-26 13:43"
"2025-01-27";"2025-01-27";"03:15 - 03:30";308.27;"2025-01-26 13:43"
"2025-01-27";"2025-01-27";"03:30 - 03:45";308.27;"2025-01-26 13:43"
"2025-01-27";"2025-01-27";"03:45 - 04:00";308.27;"2025-01-26 13:43"
"2025-01-27";"2025-01-27";"04:00 - 04:15";350.83;"2025-01-26 13:43"
"2025-01-27";"2025-01-27";"04:15 - 04:30";350.83;"2025-01-26 13:43"
"2025-01-27";"2025-01-27";"04:30 - 04:45";350.83;"2025-01-26 13:43"
"2025-01-27";"2025-01-27";"04:45 - 05:00";350.83;"2025-01-26 13:43"
"2025-01-27";"2025-01-27";"05:00 - 05:15";394.12;"2025-01-26 13:43"
"2025-01-27";"2025-01-27";"05:15 - 05:30";394.12;"2025-01-26 13:43"
"2025-01-27";"2025-01-27";"05:30 - 05:45";394.12;"2025-01-26 13:43"
"2025-01-27";"2025-01-27";"05:45 - 06:00";394.12;"2025-01-26 13:43"
"2025-01-27";"2025-01-27";"06:00 - 06:15";474.66;"2025-01-26 13:43"
"2025-01-27";"2025-01-27";"06:15 - 06:30";474.66;"2025-01-26 13:43"
"2025-01-27";"2025-01-27";"06:30 - 06:45";474.66;"2025-01-26 13:43"
"2025-01-27";"2025-01-27";"06:45 - 07:00";474.66;"2025-01-26 13:43"
"2025-01-27";"2025-01-27";"07:00 - 07:15";525.78;"2025-01-26 13:43"
"2025-01-27";"2025-01-27";"07:15 - 07:30";525.78;"2025-01-26 13:43"
"2025-01-27";"2025-01-27";"07:30 - 07:45";525.78;"2025-01-26 13:43"
"2025-01-27";"2025-01-27";"07:45 - 08:00";525.78;"2025-01-26 13:43"
"2025-01-27";"2025-01-27";"08:00 - 08:15";518.92;"2025-01-26 13:43"
"2025-01-27";"2025-01-27";"08:15 - 08:30";518.92;"2025-01-26 13:43"
"2025-01-27";"2025-01-27";"08:30 - 08:45";518.92;"2025-01-26 13:43"
"2025-01-27";"2025-01-27";"08:45 - 09:00";518.92;"2025-01-26 13:43"
"2025-01-27";"2025-01-27";"09:00 - 09:15";441.37;"2025-01-26 13:43"
"2025-01-27";"2025-01-27";"09:15 - 09:30";441.37;"2025-01-26 13:43"
"2025-01-27";"2025-01-27";"09:30 - 09:45";441.37;"2025-01-26 13:43"
"2025-01-27";"2025-01-27";"09:45 - 10:00";441.37;"2025-01-26 13:43"
"2025-01-27";"2025-01-27";"10:00 - 10:15";368.65;"2025-01-26 13:43"
"2025-01-27";"2025-01-27";"10:15 - 10:30";368.65;"2025-01-26 13:43"
"2025-01-27";"2025-01-27";"10:30 - 10:45";368.65;"2025-01-26 13:43"
"2025-01-27";"2025-01-27";"10:45 - 11:00";368.65;"2025-01-26 13:43"
"2025-01-27";"2025-01-27";"11:00 - 11:15";350.24;"2025-01-26 13:43"
"2025-01-27";"2025-01-27";"11:15 - 11:30";350.24;"2025-01-26 13:43"
"2025-01-27";"2025-01-27";"11:30 - 11:45";350.24;"2025-01-26 13:43"
"2025-01-27";"2025-01-27";"11:45 - 12:00";350.24;"2025-01-26 13:43"
"2025-01-27";"2025-01-27";"12:00 - 12:15";348.03;"2025-01-26 13:43"
"2025-01-27";"2025-01-27";"12:15 - 12:30";348.03;"2025-01-26 13:43"
"2025-01-27";"2025-01-27";"12:30 - 12:45";348.03;"2025-01-26 13:43"
"2025-01-27";"2025-01-27";"12:45 - 13:00";348.03;"2025-01-26 13:43"
"2025-01-27";"2025-01-27";"13:00 - 13:15";364.4;"2025-01-26 13:43"
"2025-01-27";"2025-01-27";"13:15 - 13:30";364.4;"2025-01-26 13:43"
"2025-01-27";"2025-01-27";"13:30 - 13:45";364.4;"2025-01-26 13:43"
"2025-01-27";"2025-01-27";"13:45 - 14:00";364.4;"2025-01-26 13:43"
"2025-01-27";"2025-01-27";"14:00 - 14:15";393.14;"2025-01-26 13:43"
"2025-01-27";"2025-01-27";"14:15 - 14:30";393.14;"2025-01-26 13:43"
"2025-01-27";"2025-01-27";"14:30 - 14:45";393.14;"2025-01-26 13:43"
"2025-01-27";"2025-01-27";"14:45 - 15:00";393.14;"2025-01-26 13:43"
"2025-01-27";"2025-01-27";"15:00 - 15:15";474.4;"2025-01-26 13:43"
"2025-01-27";"2025-01-27";"15:15 - 15:30";474.4;"2025-01-26 13:43"
"2025-01-27";"2025-01-27";"15:30 - 15:45";474.4;"2025-01-26 13:43"
"2025-01-27";"2025-01-27";"15:45 - 16:00";474.4;"2025-01-26 13:43"
"2025-01-27";"2025-01-27";"16:00 - 16:15";494.53;"2025-01-26 13:43"
"2025-01-27";"2025-01-27";"16:15 - 16:30";494.53;"2025-01-26 13:43"
"2025-01-27";"2025-01-27";"16:30 - 16:45";494.53;"2025-01-26 13:43"
"2025-01-27";"2025-01-27";"16:45 - 17:00";494.53;"2025-01-26 13:43"
"2025-01-27";"2025-01-27";"17:00 - 17:15";519.55;"2025-01-26 13:43"
"2025-01-27";"2025-01-27";"17:15 - 17:30";519.55;"2025-01-26 13:43"
"2025-01-27";"2025-01-27";"17:30 - 17:45";519.55;"2025-01-26 13:43"
"2025-01-27";"2025-01-27";"17:45 - 18:00";519.55;"2025-01-26 13:43"
"2025-01-27";"2025-01-27";"18:00 - 18:15";506.33;"2025-01-26 13:43"
"2025-01-27";"2025-01-27";"18:15 - 18:30";506.33;"2025-01-26 13:43"
"2025-01-27";"2025-01-27";"18:30 - 18:45";506.33;"2025-01-26 13:43"
"2025-01-27";"2025-01-27";"18:45 - 19:00";506.33;"2025-01-26 13:43"
"2025-01-27";"2025-01-27";"19:00 - 19:15";508.36;"2025-01-26 13:43"
"2025-01-27";"2025-01-27";"19:15 - 19:30";508.36;"2025-01-26 13:43"
"2025-01-27";"2025-01-27";"19:30 - 19:45";508.36;"2025-01-26 13:43"
"2025-01-27";"2025-01-27";"19:45 - 20:00";508.36;"2025-01-26 13:43"
"2025-01-27";"2025-01-27";"20:00 - 20:15";469.35;"2025-01-26 13:43"
"2025-01-27";"2025-01-27";"20:15 - 20:30";469.35;"2025-01-26 13:43"
"2025-01-27";"2025-01-27";"20:30 - 20:45";469.35;"2025-01-26 13:43"
"2025-01-27";"2025-01-27";"20:45 - 21:00";469.35;"2025-01-26 13:43"
"2025-01-27";"2025-01-27";"21:00 - 21:15";396.45;"2025-01-26 13:43"
"2025-01-27";"2025-01-27";"21:15 - 21:30";396.45;"2025-01-26 13:43"
"2025-01-27";"2025-01-27";"21:30 - 21:45";396.45;"2025-01-26 13:43"
"2025-01-27";"2025-01-27";"21:45 - 22:00";396.45;"2025-01-26 13:43"
"2025-01-27";"2025-01-27";"22:00 - 22:15";413.49;"2025-01-26 13:43"
"2025-01-27";"2025-01-27";"22:15 - 22:30";413.49;"2025-01-26 13:43"
"2025-01-27";"2025-01-27";"22:30 - 22:45";413.49;"2025-01-26 13:43"
"2025-01-27";"2025-01-27";"22:45 - 23:00";413.49;"2025-01-26 13:43"
"2025-01-27";"2025-01-27";"23:00 - 23:15";380.97;"2025-01-26 13:43"
"2025-01-27";"2025-01-27";"23:15 - 23:30";380.97;"2025-01-26 13:43"
"2025-01-27";"2025-01-27";"23:30 - 23:45";380.97;"2025-01-26 13:43"
"2025-01-27";"2025-01-27";"23:45 - 24:00";380.97;"2025-01-26 13:43"
"2025-01-28";"2025-01-28";"00:00 - 00:15";345.78;"2025-01-27 13:43"
"2025-01-28";"2025-01-28";"00:15 - 00:30";345.78;"2025-01-27 13:43"
"2025-01-28";"2025-01-28";"00:30 - 00:45";345.78;"2025-01-27 13:43"
"2025-01-28";"2025-01-28";"00:45 - 01:00";345.78;"2025-01-27 13:43"
"2025-01-28";"2025-01-28";"01:00 - 01:15";356.2;"2025-01-27 13:43"
"2025-01-28";"2025-01-28";"01:15 - 01:30";356.2;"2025-01-27 13:43"
"2025-01-28";"2025-01-28";"01:30 - 01:45";356.2;"2025-01-27 13:43"
"2025-01-28";"2025-01-28";"01:45 - 02:00";356.2;"2025-01-27 13:43"
"2025-01-28";"2025-01-28";"02:00 - 02:15";368.86;"2025-01-27 13:43"
"2025-01-28";"2025-01-28";"02:15 - 02:30";368.86;"2025-01-27 13:43"
"2025-01-28";"2025-01-28";"02:30 - 02:45";368.86;"2025-01-27 13:43"
"2025-01-28";"2025-01-28";"02:45 - 03:00";368.86;"2025-01-27 13:43"
"2025-01-28";"2025-01-28";"03:00 - 03:15";404.23;"2025-01-27 13:43"
"2025-01-28";"2025-01-28";"03:15 - 03:30";404.23;"2025-01-27 13:43"
"2025-01-28";"2025-01-28";"03:30 - 03:45";404.23;"2025-01-27 13:43"
"2025-01-28";"2025-01-28";"03:45 - 04:00";404.23;"2025-01-27 13:43"
"2025-01-28";"2025-01-28";"04:00 - 04:15";427.01;"2025-01-27 13:43"
"2025-01-28";"2025-01-28";"04:15 - 04:30";427.01;"2025-01-27 13:43"
"2025-01-28";"2025-01-28";"04:30 - 04:45";427.01;"2025-01-27 13:43"
"2025-01-28";"2025-01-28";"04:45 - 05:00";427.01;"2025-01-27 13:43"
"2025-01-28";"2025-01-28";"05:00 - 05:15";429.88;"2025-01-27 13:43"
"2025-01-28";"2025-01-28";"05:15 - 05:30";429.88;"2025-01-27 13:43"
"2025-01-28";"2025-01-28";"05:30 - 05:45";429.88;"2025-01-27 13:43"
"2025-01-28";"2025-01-28";"05:45 - 06:00";429.88;"2025-01-27 13:43"
"2025-01-28";"2025-01-28";"06:00 - 06:15";517.9;"2025-01-27 13:43"
"2025-01-28";"2025-01-28";"06:15 - 06:30";517.9;"2025-01-27 13:43"
"2025-01-28";"2025-01-28";"06:30 - 06:45";517.9;"2025-01-27 13:43"
"2025-01-28";"2025-01-28";"06:45 - 07:00";517.9;"2025-01-27 13:43"
"2025-01-28";"2025-01-28";"07:00 - 07:15";573.6;"2025-01-27 13:43"
"2025-01-28";"2025-01-28";"07:15 - 07:30";573.6;"2025-01-27 13:43"
"2025-01-28";"2025-01-28";"07:30 - 07:45";573.6;"2025-01-27 13:43"
"2025-01-28";"2025-01-28";"07:45 - 08:00";573.6;"2025-01-27 13:43"
"2025-01-28";"2025-01-28";"08:00 - 08:15";593.25;"2025-01-27 13:43"
"2025-01-28";"2025-01-28";"08:15 - 08:30";593.25;"2025-01-27 13:43"
"2025-01-28";"2025-01-28";"08:30 - 08:45";593.25;"2025-01-27 13:43"
"2025-01-28";"2025-01-28";"08:45 - 09:00";593.25;"2025-01-27 13:43"
"2025-01-28";"2025-01-28";"09:00 - 09:15";546.02;"2025-01-27 13:43"
"2025-01-28";"2025-01-28";"09:15 - 09:30";546.02;"2025-01-27 13:43"
"2025-01-28";"2025-01-28";"09:30 - 09:45";546.02;"2025-01-27 13:43"
"2025-01-28";"2025-01-28";"09:45 - 10:00";546.02;"2025-01-27 13:43"
"2025-01-28";"2025-01-28";"10:00 - 10:15";511.64;"2025-01-27 13:43"
"2025-01-28";"2025-01-28";"10:15 - 10:30";511.64;"2025-01-27 13:43"
"2025-01-28";"2025-01-28";"10:30 - 10:45";511.64;"2025-01-27 13:43"
"2025-01-28";"2025-01-28";"10:45 - 11:00";511.64;"2025-01-27 13:43"
"2025-01-28";"2025-01-28";"11:00 - 11:15";501.42;"2025-01-27 13:43"
"2025-01-28";"2025-01-28";"11:15 - 11:30";501.42;"2025-01-27 13:43"
"2025-01-28";"2025-01-28";"11:30 - 11:45";501.42;"2025-01-27 13:43"
"2025-01-28";"2025-01-28";"11:45 - 12:00";501.42;"2025-01-27 13:43"
"2025-01-28";"2025-01-28";"12:00 - 12:15";495.98;"2025-01-27 13:43"
"2025-01-28";"2025-01-28";"12:15 - 12:30";495.98;"2025-01-27 13:43"
"2025-01-28";"2025-01-28";"12:30 - 12:45";495.98;"2025-01-27 13:43"
"2025-01-28";"2025-01-28";"12:45 - 13:00";495.98;"2025-01-27 13:43"
"2025-01-28";"2025-01-28";"13:00 - 13:15";509.16;"2025-01-27 13:43"
"2025-01-28";"2025-01-28";"13:15 - 13:30";509.16;"2025-01-27 13:43"
"2025-01-28";"2025-01-28";"13:30 - 13:45";509.16;"2025-01-27 13:43"
"2025-01-28";"2025-01-28";"13:45 - 14:00";509.16;"2025-01-27 13:43"
"2025-01-28";"2025-01-28";"14:00 - 14:15";531.85;"2025-01-27 13:43"
"2025-01-28";"2025-01-28";"14:15 - 14:30";531.85;"2025-01-27 13:43"
"2025-01-28";"2025-01-28";"14:30 - 14:45";531.85;"2025-01-27 13:43"
"2025-01-28";"2025-01-28";"14:45 - 15:00";531.85;"2025-01-27 13:43"
"2025-01-28";"2025-01-28";"15:00 - 15:15";591.88;"2025-01-27 13:43"
"2025-01-28";"2025-01-28";"15:15 - 15:30";591.88;"2025-01-27 13:43"
"2025-01-28";"2025-01-28";"15:30 - 15:45";591.88;"2025-01-27 13:43"
"2025-01-28";"2025-01-28";"15:45 - 16:00";591.88;"2025-01-27 13:43"
"2025-01-28";"2025-01-28";"16:00 - 16:15";622.9;"2025-01-27 13:43"
"2025-01-28";"2025-01-28";"16:15 - 16:30";622.9;"2025-01-27 13:43"
"2025-01-28";"2025-01-28";"16:30 - 16:45";622.9;"2025-01-27 13:43"
"2025-01-28";"2025-01-28";"16:45 - 17:00";622.9;"2025-01-27 13:43"
"2025-01-28";"2025-01-28";"17:00 - 17:15";621.83;"2025-01-27 13:43"
"2025-01-28";"2025-01-28";"17:15 - 17:30";621.83;"2025-01-27 13:43"
"2025-01-28";"2025-01-28";"17:30 - 17:45";621.83;"2025-01-27 13:43"
"2025-01-28";"2025-01-28";"17:45 - 18:00";621.83;"2025-01-27 13:43"
"2025-01-28";"2025-01-28";"18:00 - 18:15";590.86;"2025-01-27 13:43"
"2025-01-28";"2025-01-28";"18:15 - 18:30";590.86;"2025-01-27 13:43"
"2025-01-28";"2025-01-28";"18:30 - 18:45";590.86;"2025-01-27 13:43"
"2025-01-28";"2025-01-28";"18:45 - 19:00";590.86;"2025-01-27 13:43"
"2025-01-28";"2025-01-28";"19:00 - 19:15";554.06;"2025-01-27 13:43"
"2025-01-28";"2025-01-28";"19:15 - 19:30";554.06;"2025-01-27 13:43"
"2025-01-28";"2025-01-28";"19:30 - 19:45";554.06;"2025-01-27 13:43"
"2025-01-28";"2025-01-28";"19:45 - 20:00";554.06;"2025-01-27 13:43"
"2025-01-28";"2025-01-28";"20:00 - 20:15";497.65;"2025-01-27 13:43"
"2025-01-28";"2025-01-28";"20:15 - 20:30";497.65;"2025-01-27 13:43"
"2025-01-28";"2025-01-28";"20:30 - 20:45";497.65;"2025-01-27 13:43"
"2025-01-28";"2025-01-28";"20:45 - 21:00";497.65;"2025-01-27 13:43"
"2025-01-28";"2025-01-28";"21:00 - 21:15";408.71;"2025-01-27 13:43"
"2025-01-28";"2025-01-28";"21:15 - 21:30";408.71;"2025-01-27 13:43"
"2025-01-28";"2025-01-28";"21:30 - 21:45";408.71;"2025-01-27 13:43"
"2025-01-28";"2025-01-28";"21:45 - 22:00";408.71;"2025-01-27 13:43"
"2025-01-28";"2025-01-28";"22:00 - 22:15";420.39;"2025-01-27 13:43"
"2025-01-28";"2025-01-28";"22:15 - 22:30";420.39;"2025-01-27 13:43"
"2025-01-28";"2025-01-28";"22:30 - 22:45";420.39;"2025-01-27 13:43"
"2025-01-28";"2025-01-28";"22:45 - 23:00";420.39;"2025-01-27 13:43"
"2025-01-28";"2025-01-28";"23:00 - 23:15";391.29;"2025-01-27 13:43"
