date,fixing_i_price,fixing_i_volume,fixing_ii_price,fixing_ii_volume
21.07.2024 01:00,378.00,2321.80,383.70,1799.30
21.07.2024 02:00,372.00,2368.90,364.34,1949.50
21.07.2024 03:00,370.00,2359.50,363.99,2029.10
21.07.2024 04:00,360.00,2303.10,375.27,1811.70
21.07.2024 05:00,349.12,2118.50,369.91,1650.30
21.07.2024 06:00,347.92,1906.50,359.66,1297.40
21.07.2024 07:00,323.99,1977.20,350.65,622.80
21.07.2024 08:00,239.00,2444.80,210.49,507.30
21.07.2024 09:00,56.08,2964.60,53.83,1326.10
21.07.2024 10:00,-10.00,2994.80,9.04,1498.20
21.07.2024 11:00,-28.00,3366.60,5.84,1823.90
21.07.2024 12:00,-37.00,3415.10,5.18,1836.60
21.07.2024 13:00,-30.00,3312.90,7.09,1463.20
21.07.2024 14:00,-15.00,2958.60,12.62,1278.10
21.07.2024 15:00,0.01,2734.70,16.79,1237.20
21.07.2024 16:00,189.00,2504.50,98.70,499.80
21.07.2024 17:00,335.99,2407.80,306.77,1261.60
21.07.2024 18:00,533.48,2870.30,441.46,1622.00
21.07.2024 19:00,700.00,3543.80,564.21,1779.70
21.07.2024 20:00,790.00,3627.60,720.10,1530.30
21.07.2024 21:00,694.00,3246.00,652.18,1706.00
21.07.2024 22:00,533.48,2999.40,521.93,1691.00
21.07.2024 23:00,434.37,2352.60,433.14,1371.80
22.07.2024 00:00,465.00,2059.70,527.06,1484.00
22.07.2024 01:00,397.00,2069.00,431.59,1638.20
22.07.2024 02:00,375.60,2114.20,393.10,2008.40
22.07.2024 03:00,376.00,2236.40,393.22,2060.60
22.07.2024 04:00,381.20,2309.00,391.61,1993.20
22.07.2024 05:00,402.10,2436.60,382.17,1978.70
22.07.2024 06:00,599.64,3339.40,555.79,2691.30
22.07.2024 07:00,518.56,2604.10,562.40,1599.90
22.07.2024 08:00,479.00,3060.10,523.03,1170.90
22.07.2024 09:00,370.14,3485.80,418.68,867.30
22.07.2024 10:00,330.03,3870.40,337.59,1047.90
22.07.2024 11:00,324.01,4283.00,332.14,1495.30
22.07.2024 12:00,315.99,4256.20,305.78,2063.00
22.07.2024 13:00,347.00,3857.70,385.96,1397.40
22.07.2024 14:00,348.85,3961.40,427.95,1420.20
22.07.2024 15:00,400.00,3519.00,462.76,1227.40
22.07.2024 16:00,449.00,3473.10,407.73,1487.20
22.07.2024 17:00,591.00,3521.60,567.25,1710.40
22.07.2024 18:00,875.00,3984.50,672.42,2376.70
22.07.2024 19:00,1289.80,4350.10,701.74,2402.70
22.07.2024 20:00,1590.00,4477.20,1176.31,2406.30
22.07.2024 21:00,1199.00,4067.70,718.47,2382.00
22.07.2024 22:00,764.51,4484.90,530.11,2727.10
22.07.2024 23:00,501.80,3431.70,393.52,2085.10
23.07.2024 00:00,488.00,3166.40,411.94,1823.20
23.07.2024 01:00,400.00,3088.30,369.15,1372.10
23.07.2024 02:00,366.00,3026.30,364.34,1709.40
23.07.2024 03:00,368.00,3073.20,363.80,1638.40
23.07.2024 04:00,368.00,3215.90,362.30,1716.60
23.07.2024 05:00,395.00,3339.30,361.79,1864.30
23.07.2024 06:00,600.00,3816.10,466.96,2713.10
23.07.2024 07:00,550.00,3257.50,542.79,2173.20
23.07.2024 08:00,470.00,3423.20,501.37,1438.80
23.07.2024 09:00,410.00,3499.00,462.20,850.00
23.07.2024 10:00,332.59,3724.20,354.38,746.00
23.07.2024 11:00,342.90,4214.00,375.47,806.60
23.07.2024 12:00,340.70,4336.00,357.06,865.40
23.07.2024 13:00,358.99,4159.90,376.16,872.50
23.07.2024 14:00,364.00,4107.50,362.27,837.50
23.07.2024 15:00,415.90,4048.20,375.77,823.40
23.07.2024 16:00,431.20,4104.60,441.80,1503.20
23.07.2024 17:00,531.70,3828.80,515.57,1935.90
23.07.2024 18:00,800.00,4599.20,801.13,2844.30
23.07.2024 19:00,1100.00,5122.60,1052.76,2885.90
23.07.2024 20:00,1317.18,5299.00,1310.64,3133.00
23.07.2024 21:00,1099.00,4815.60,999.21,3366.40
23.07.2024 22:00,740.00,4924.10,640.71,3715.90
23.07.2024 23:00,540.00,4189.00,415.44,3093.80
24.07.2024 00:00,519.89,3645.70,386.64,2839.80
24.07.2024 01:00,439.16,3491.60,354.54,2471.10
24.07.2024 02:00,407.00,3312.30,353.93,2706.80
24.07.2024 03:00,404.51,3451.30,354.69,2654.10
24.07.2024 04:00,410.00,3458.20,347.53,2540.90
24.07.2024 05:00,424.00,3459.70,391.02,2626.90
24.07.2024 06:00,615.00,4205.70,540.39,2942.70
24.07.2024 07:00,604.51,3665.00,590.91,2548.40
24.07.2024 08:00,535.00,3503.10,514.07,2351.60
24.07.2024 09:00,439.16,3560.50,474.38,1816.30
24.07.2024 10:00,401.00,3568.10,409.98,1871.00
24.07.2024 11:00,425.00,3893.40,439.57,1837.30
24.07.2024 12:00,462.00,4069.60,485.27,1841.10
24.07.2024 13:00,475.00,4249.90,505.85,1509.50
24.07.2024 14:00,450.00,4239.90,478.68,1617.80
24.07.2024 15:00,415.00,3924.90,441.67,1775.80
24.07.2024 16:00,431.20,3903.70,459.87,1598.70
24.07.2024 17:00,485.82,3727.90,485.96,1946.30
24.07.2024 18:00,649.00,3838.40,605.05,2366.10
24.07.2024 19:00,821.70,4172.10,656.12,2663.00
24.07.2024 20:00,899.00,4230.00,685.92,2659.50
24.07.2024 21:00,816.00,3992.30,587.42,2788.60
24.07.2024 22:00,605.00,4255.20,564.92,3015.80
24.07.2024 23:00,459.36,3335.40,391.63,2242.80
25.07.2024 00:00,459.99,3058.20,576.00,2142.30
25.07.2024 01:00,390.00,2835.90,459.60,1560.90
25.07.2024 02:00,375.00,2632.60,447.78,1903.90
25.07.2024 03:00,372.10,2652.10,429.37,1902.60
25.07.2024 04:00,375.00,2703.00,435.78,1890.10
25.07.2024 05:00,392.00,3047.20,458.99,1574.20
25.07.2024 06:00,573.51,3457.80,686.38,1814.70
25.07.2024 07:00,559.87,3158.50,988.02,1467.10
25.07.2024 08:00,440.50,3453.60,617.77,1482.20
25.07.2024 09:00,410.00,3665.10,460.00,951.70
25.07.2024 10:00,330.00,3652.50,338.07,747.40
25.07.2024 11:00,325.00,4037.60,335.51,782.80
25.07.2024 12:00,317.99,4198.40,322.68,922.10
25.07.2024 13:00,327.99,4161.30,337.10,764.70
25.07.2024 14:00,320.00,3884.70,350.72,883.50
25.07.2024 15:00,343.99,3787.20,377.43,775.90
25.07.2024 16:00,384.00,3802.10,455.41,825.40
25.07.2024 17:00,406.50,3582.50,570.93,1344.60
25.07.2024 18:00,577.00,3872.70,676.21,2040.30
25.07.2024 19:00,760.00,4366.00,926.02,1998.00
25.07.2024 20:00,900.00,4629.90,1151.26,1968.70
25.07.2024 21:00,777.70,4425.60,1020.25,2017.90
25.07.2024 22:00,600.00,4744.40,769.46,1975.80
25.07.2024 23:00,500.00,4048.20,588.67,1942.10
26.07.2024 00:00,500.00,3316.30,515.61,2996.80
26.07.2024 01:00,423.00,3149.50,434.37,2754.20
26.07.2024 02:00,400.00,3207.90,400.96,2818.40
26.07.2024 03:00,400.00,3219.70,401.42,2772.60
26.07.2024 04:00,405.40,3215.50,404.46,2728.90
26.07.2024 05:00,420.00,3138.90,420.91,2810.90
26.07.2024 06:00,620.00,3573.80,565.20,3198.40
26.07.2024 07:00,560.00,3162.50,516.30,2210.60
26.07.2024 08:00,459.32,3083.50,476.21,1347.70
26.07.2024 09:00,410.00,3600.70,416.75,871.50
26.07.2024 10:00,346.99,3738.30,390.39,1077.90
26.07.2024 11:00,331.99,4021.50,349.72,865.80
26.07.2024 12:00,321.99,4168.30,337.36,852.10
26.07.2024 13:00,339.99,4068.00,344.39,974.30
26.07.2024 14:00,348.32,3909.20,361.02,935.50
26.07.2024 15:00,410.00,3655.20,435.73,907.30
26.07.2024 16:00,437.42,3422.30,471.65,874.40
26.07.2024 17:00,500.10,3390.30,515.67,2216.10
26.07.2024 18:00,650.00,3872.50,597.54,3269.60
26.07.2024 19:00,800.00,4431.60,677.46,3384.00
26.07.2024 20:00,940.00,4687.40,808.39,3488.60
26.07.2024 21:00,830.00,4407.60,602.89,3657.80
26.07.2024 22:00,600.00,4510.00,489.86,3521.00
26.07.2024 23:00,490.32,3714.00,400.58,3147.20
27.07.2024 00:00,503.50,3680.30,501.64,2970.60
27.07.2024 01:00,455.20,3424.90,447.84,3031.30
27.07.2024 02:00,430.00,3281.20,426.29,2996.60
27.07.2024 03:00,420.00,3282.30,413.19,2773.90
27.07.2024 04:00,410.02,3208.40,410.89,2569.90
27.07.2024 05:00,404.37,2987.40,395.80,2275.50
27.07.2024 06:00,434.00,2825.80,426.60,2080.40
27.07.2024 07:00,427.00,2691.00,463.78,1510.70
27.07.2024 08:00,463.26,2681.80,463.77,922.80
27.07.2024 09:00,366.50,2743.20,350.66,717.70
27.07.2024 10:00,354.99,3106.90,330.76,751.40
27.07.2024 11:00,363.50,3335.20,375.57,1070.20
27.07.2024 12:00,356.55,3407.30,376.29,1113.00
27.07.2024 13:00,386.90,3557.30,369.71,713.40
27.07.2024 14:00,425.00,3368.00,373.84,716.00
27.07.2024 15:00,444.31,3465.80,443.60,716.60
27.07.2024 16:00,463.26,3510.30,459.63,1828.40
27.07.2024 17:00,463.26,3704.30,418.77,2715.70
27.07.2024 18:00,550.00,4041.90,489.86,3342.20
27.07.2024 19:00,650.00,4401.70,585.51,3000.00
27.07.2024 20:00,720.00,4450.10,628.84,3179.30
27.07.2024 21:00,680.00,4419.00,597.76,3473.00
27.07.2024 22:00,538.50,4005.90,499.49,3484.10
27.07.2024 23:00,450.00,3386.00,445.25,2761.70
28.07.2024 00:00,495.36,2870.70,486.17,2723.30
28.07.2024 01:00,439.80,2519.20,436.37,2510.90
28.07.2024 02:00,399.00,2396.10,390.88,2217.50
28.07.2024 03:00,400.00,2047.30,420.94,1961.60
28.07.2024 04:00,394.00,2074.40,414.92,1500.10
28.07.2024 05:00,382.00,2011.10,443.85,1321.30
28.07.2024 06:00,412.00,1741.00,416.88,673.90
28.07.2024 07:00,390.00,1720.20,366.10,717.00
28.07.2024 08:00,361.04,1763.50,346.79,620.50
28.07.2024 09:00,269.99,2004.70,70.14,787.40
28.07.2024 10:00,100.00,2609.80,0.00,1047.40
28.07.2024 11:00,0.00,2474.60,-6.23,1000.00
28.07.2024 12:00,-30.01,2647.60,-34.72,1013.40
28.07.2024 13:00,-71.01,3037.40,-113.39,990.50
28.07.2024 14:00,-190.00,3006.40,-263.93,1370.80
28.07.2024 15:00,-176.00,3224.50,-159.68,1502.80
28.07.2024 16:00,-111.00,3280.10,-56.85,1648.40
28.07.2024 17:00,-15.00,3111.70,-15.21,1379.80
28.07.2024 18:00,159.30,3480.10,136.11,1277.20
28.07.2024 19:00,343.40,3439.40,355.77,1247.40
28.07.2024 20:00,420.80,3624.30,443.95,1092.90
28.07.2024 21:00,445.80,3404.40,452.47,1041.00
28.07.2024 22:00,390.00,3114.10,428.41,1082.50
28.07.2024 23:00,338.80,3066.20,334.16,1515.00
29.07.2024 00:00,317.99,3151.60,337.11,1637.40
29.07.2024 01:00,280.00,3140.10,322.94,1880.50
29.07.2024 02:00,251.00,3533.40,307.12,1645.40
29.07.2024 03:00,250.00,3543.40,324.28,1720.20
29.07.2024 04:00,272.00,2930.60,340.13,2033.30
29.07.2024 05:00,298.00,2947.70,431.03,2876.80
29.07.2024 06:00,406.00,3205.80,518.95,1782.50
29.07.2024 07:00,378.00,4234.40,491.70,2559.10
29.07.2024 08:00,299.00,4423.10,400.94,3030.10
29.07.2024 09:00,137.99,5913.60,245.00,3173.10
29.07.2024 10:00,0.00,5848.10,29.40,3566.10
29.07.2024 11:00,-31.00,5745.40,-28.50,2843.60
29.07.2024 12:00,-55.00,5659.00,-1.22,2738.90
29.07.2024 13:00,-54.01,5554.60,-7.36,2636.60
29.07.2024 14:00,-30.01,5217.10,-26.66,2405.60
29.07.2024 15:00,0.01,5107.70,-0.30,2105.90
29.07.2024 16:00,90.00,4652.70,54.93,1682.50
29.07.2024 17:00,281.99,4190.00,263.05,1102.60
29.07.2024 18:00,380.00,3483.00,389.73,744.40
29.07.2024 19:00,558.00,3674.60,548.78,1349.60
29.07.2024 20:00,680.00,4072.50,740.45,1273.20
29.07.2024 21:00,625.00,3950.30,568.15,1406.50
29.07.2024 22:00,496.00,3504.80,472.93,1694.60
29.07.2024 23:00,428.90,3211.00,384.51,1157.90
30.07.2024 00:00,433.00,2883.30,433.56,1128.00
30.07.2024 01:00,380.00,2776.30,375.23,648.90
30.07.2024 02:00,389.50,2590.40,380.90,835.20
30.07.2024 03:00,376.00,2722.20,375.37,1042.40
30.07.2024 04:00,381.08,2797.70,375.20,752.80
30.07.2024 05:00,393.55,3007.50,431.02,737.50
30.07.2024 06:00,509.11,3317.40,490.78,1461.10
30.07.2024 07:00,506.40,2930.00,486.05,1117.80
30.07.2024 08:00,416.30,3061.20,423.86,743.10
30.07.2024 09:00,283.99,3908.20,283.87,1557.50
30.07.2024 10:00,180.11,5009.00,161.01,2102.50
30.07.2024 11:00,90.11,5265.30,33.64,2002.20
30.07.2024 12:00,30.00,5106.90,4.68,2081.00
30.07.2024 13:00,10.11,4834.20,0.04,1963.50
30.07.2024 14:00,21.40,4585.70,7.46,1710.20
30.07.2024 15:00,165.00,3905.80,60.19,919.40
30.07.2024 16:00,315.99,3216.10,333.67,729.00
30.07.2024 17:00,380.60,3471.40,352.40,1193.60
30.07.2024 18:00,481.00,3695.30,435.64,2383.80
30.07.2024 19:00,682.00,4475.00,656.89,2695.90
30.07.2024 20:00,853.40,4636.40,901.75,2699.10
30.07.2024 21:00,720.00,4560.70,650.61,2968.20
30.07.2024 22:00,549.00,4383.70,509.95,3388.40
30.07.2024 23:00,458.00,3816.30,424.99,2886.00
31.07.2024 00:00,473.14,3590.60,423.66,3017.30
31.07.2024 01:00,418.00,3467.10,372.85,2630.00
31.07.2024 02:00,406.26,3180.10,363.45,2418.60
31.07.2024 03:00,407.00,3286.20,357.63,2539.70
31.07.2024 04:00,408.00,3260.60,389.06,2243.20
31.07.2024 05:00,443.55,3268.30,435.91,1779.20
31.07.2024 06:00,550.00,3763.20,494.05,2334.50
31.07.2024 07:00,530.00,2890.90,469.38,1447.00
31.07.2024 08:00,420.00,3040.80,408.39,1000.80
31.07.2024 09:00,303.99,3372.10,339.12,1091.70
31.07.2024 10:00,198.12,4010.70,239.76,1662.90
31.07.2024 11:00,105.95,4484.20,143.53,1981.60
31.07.2024 12:00,70.00,4324.50,107.68,1695.80
31.07.2024 13:00,70.00,4096.60,71.81,1335.40
31.07.2024 14:00,100.00,3791.00,98.70,1106.50
31.07.2024 15:00,239.99,3223.90,175.36,961.40
31.07.2024 16:00,370.60,2768.70,307.32,705.90
31.07.2024 17:00,379.00,3235.00,343.68,1541.70
31.07.2024 18:00,499.40,3681.10,405.64,2278.40
31.07.2024 19:00,632.00,4227.40,513.65,2357.20
31.07.2024 20:00,825.00,4789.10,690.49,2294.20
31.07.2024 21:00,634.00,4367.90,550.36,2593.60
31.07.2024 22:00,520.00,4665.80,520.57,3148.00
31.07.2024 23:00,443.80,3914.90,421.22,2836.20
01.08.2024 00:00,450.00,3361.30,432.45,2720.00
01.08.2024 01:00,400.00,3116.80,374.52,2417.40
01.08.2024 02:00,390.00,2958.70,363.35,2386.80
01.08.2024 03:00,390.00,3007.30,363.35,2439.90
01.08.2024 04:00,397.20,3066.50,359.51,2467.60
01.08.2024 05:00,437.00,3229.30,437.43,2022.40
01.08.2024 06:00,530.00,3597.50,545.18,2178.70
01.08.2024 07:00,520.00,3013.40,489.67,1606.90
01.08.2024 08:00,432.41,2918.70,456.00,1068.50
01.08.2024 09:00,355.57,3202.70,387.79,1457.70
01.08.2024 10:00,288.00,4244.90,331.19,1567.90
01.08.2024 11:00,263.40,4633.80,291.14,1274.80
01.08.2024 12:00,235.90,4504.30,275.59,1174.60
01.08.2024 13:00,241.99,4004.60,247.03,1094.20
01.08.2024 14:00,233.99,4052.40,226.96,1001.00
01.08.2024 15:00,295.67,3632.10,295.90,752.40
01.08.2024 16:00,385.69,3191.60,379.13,487.80
01.08.2024 17:00,444.97,3216.20,380.34,1392.10
01.08.2024 18:00,503.60,3604.70,460.55,2153.50
01.08.2024 19:00,612.00,4266.80,641.44,1768.40
01.08.2024 20:00,738.99,4324.70,754.06,2056.90
01.08.2024 21:00,585.00,4070.00,521.01,2050.30
01.08.2024 22:00,537.00,4529.60,537.60,2540.00
01.08.2024 23:00,450.00,3734.10,447.57,2142.00
02.08.2024 00:00,465.00,3086.10,429.92,2058.90
02.08.2024 01:00,400.00,2943.50,385.88,1456.50
02.08.2024 02:00,392.00,2758.50,385.69,1497.30
02.08.2024 03:00,388.00,2813.80,387.52,1859.40
02.08.2024 04:00,390.00,3016.10,385.69,1854.90
02.08.2024 05:00,431.28,3273.40,387.92,1578.20
02.08.2024 06:00,542.00,3581.20,476.66,1899.50
02.08.2024 07:00,540.00,3027.60,520.50,1580.20
02.08.2024 08:00,488.50,2854.30,486.19,879.80
02.08.2024 09:00,450.00,2832.40,448.80,876.30
02.08.2024 10:00,404.00,3020.40,385.42,913.90
02.08.2024 11:00,390.34,3327.30,344.07,975.70
02.08.2024 12:00,387.59,3357.90,354.72,836.50
02.08.2024 13:00,394.00,3262.10,368.09,783.70
02.08.2024 14:00,406.00,3301.90,405.43,618.00
02.08.2024 15:00,482.86,3687.00,484.29,682.70
02.08.2024 16:00,482.86,4076.70,496.07,1381.10
02.08.2024 17:00,469.00,4080.30,490.81,2231.30
02.08.2024 18:00,549.00,3853.50,550.60,2442.60
02.08.2024 19:00,600.00,4099.80,565.57,2106.30
02.08.2024 20:00,670.00,3956.30,674.30,1721.60
02.08.2024 21:00,553.90,3775.10,553.22,1724.70
02.08.2024 22:00,513.70,4049.70,495.48,2430.90
02.08.2024 23:00,449.00,3402.80,435.23,1887.00
03.08.2024 00:00,490.00,3019.50,490.60,1973.10
03.08.2024 01:00,450.00,2661.60,488.64,1632.20
03.08.2024 02:00,424.41,2467.20,474.92,1515.40
03.08.2024 03:00,436.90,2551.90,481.66,1360.20
03.08.2024 04:00,428.00,2586.70,481.47,1293.10
03.08.2024 05:00,447.91,2458.70,487.59,1202.20
03.08.2024 06:00,480.00,2458.60,485.88,1354.60
03.08.2024 07:00,488.68,2647.60,505.00,1317.30
03.08.2024 08:00,524.27,2835.20,533.73,894.00
03.08.2024 09:00,406.00,3062.20,430.75,998.90
03.08.2024 10:00,388.80,3177.70,390.11,829.80
03.08.2024 11:00,377.76,3483.60,388.26,747.00
03.08.2024 12:00,361.40,3870.20,379.29,844.50
03.08.2024 13:00,326.70,3254.20,301.05,991.10
03.08.2024 14:00,300.00,3199.10,290.79,895.50
03.08.2024 15:00,340.00,2942.20,323.78,761.80
03.08.2024 16:00,399.99,3062.50,399.33,869.20
03.08.2024 17:00,492.90,3179.40,493.64,866.50
03.08.2024 18:00,490.00,3529.50,490.55,2271.50
03.08.2024 19:00,560.00,3985.30,489.60,2538.90
03.08.2024 20:00,600.00,4232.00,548.54,2451.30
03.08.2024 21:00,586.61,4061.90,520.53,2508.40
03.08.2024 22:00,514.80,3420.90,481.00,2467.50
03.08.2024 23:00,441.87,2781.60,420.40,2133.20
04.08.2024 00:00,442.00,2373.60,467.43,1227.10
04.08.2024 01:00,412.45,2230.80,430.04,1054.30
04.08.2024 02:00,384.00,2164.00,410.75,1171.30
04.08.2024 03:00,375.00,2068.60,391.51,1110.10
04.08.2024 04:00,386.00,1808.40,390.55,978.80
04.08.2024 05:00,392.00,1480.10,389.29,582.40
04.08.2024 06:00,396.00,1321.70,383.21,530.40
04.08.2024 07:00,359.00,1327.60,327.61,624.20
04.08.2024 08:00,259.99,1654.40,276.86,698.00
04.08.2024 09:00,101.00,2179.60,121.72,1106.40
04.08.2024 10:00,30.00,2346.80,34.59,1098.90
04.08.2024 11:00,45.99,2215.20,8.82,854.30
04.08.2024 12:00,79.99,2146.50,0.26,775.20
04.08.2024 13:00,199.89,2075.70,150.71,846.90
04.08.2024 14:00,217.99,1910.50,222.60,921.10
04.08.2024 15:00,330.27,2009.10,307.55,818.40
04.08.2024 16:00,386.00,1883.10,377.91,582.40
04.08.2024 17:00,482.00,2373.60,479.91,612.50
04.08.2024 18:00,465.00,2679.90,466.04,1397.10
04.08.2024 19:00,489.00,3142.60,382.79,2640.00
04.08.2024 20:00,537.44,2980.00,440.76,2181.00
04.08.2024 21:00,512.20,3055.30,445.51,2115.10
04.08.2024 22:00,473.61,2874.00,449.94,1806.50
04.08.2024 23:00,437.39,2091.90,448.02,940.50
05.08.2024 00:00,410.00,1783.80,444.86,731.00
05.08.2024 01:00,394.00,1776.50,369.37,750.30
05.08.2024 02:00,390.00,1846.50,353.31,966.90
05.08.2024 03:00,392.00,1820.30,368.90,957.30
05.08.2024 04:00,392.00,1916.10,361.35,979.80
05.08.2024 05:00,424.10,2174.90,394.78,1121.40
05.08.2024 06:00,505.60,2473.70,509.01,1082.90
05.08.2024 07:00,506.40,2549.60,588.12,1594.00
05.08.2024 08:00,470.00,2590.30,505.55,1335.80
05.08.2024 09:00,421.00,2466.50,456.32,1368.70
05.08.2024 10:00,380.00,2671.10,355.35,1260.60
05.08.2024 11:00,349.89,2780.80,339.75,1275.50
05.08.2024 12:00,330.00,3019.90,312.66,1301.00
05.08.2024 13:00,311.99,3050.30,286.75,1244.10
05.08.2024 14:00,305.99,3010.10,289.23,1211.20
05.08.2024 15:00,347.99,3009.90,326.27,1032.00
05.08.2024 16:00,380.00,2667.70,334.78,929.60
05.08.2024 17:00,408.51,2916.10,411.61,839.40
05.08.2024 18:00,490.00,3027.90,499.41,1111.30
05.08.2024 19:00,599.89,3486.80,705.91,1490.70
05.08.2024 20:00,750.00,4039.40,898.01,1550.80
05.08.2024 21:00,638.80,3973.60,687.27,1626.70
05.08.2024 22:00,545.00,3831.30,550.76,1577.90
05.08.2024 23:00,463.00,3190.90,459.83,1571.40
06.08.2024 00:00,512.00,2632.10,511.63,919.60
06.08.2024 01:00,466.44,2794.00,445.49,991.00
06.08.2024 02:00,430.00,2763.60,416.45,846.70
06.08.2024 03:00,440.20,2761.90,425.42,844.90
06.08.2024 04:00,430.00,2573.70,432.36,901.50
06.08.2024 05:00,468.20,2980.30,480.53,1041.50
06.08.2024 06:00,528.00,3401.30,559.16,1659.50
06.08.2024 07:00,532.00,2774.90,565.39,1403.10
06.08.2024 08:00,488.10,2859.20,491.14,828.50
06.08.2024 09:00,375.12,2669.40,330.95,576.00
06.08.2024 10:00,329.99,3056.70,258.90,798.30
06.08.2024 11:00,307.99,3422.30,279.78,745.10
06.08.2024 12:00,310.00,3422.20,289.17,729.50
06.08.2024 13:00,313.12,3322.90,290.03,734.10
06.08.2024 14:00,321.99,3139.20,314.86,816.70
06.08.2024 15:00,359.99,2765.60,336.38,704.60
06.08.2024 16:00,412.00,2841.20,380.42,612.50
06.08.2024 17:00,482.00,3115.80,395.60,1079.00
06.08.2024 18:00,526.00,3849.90,549.48,2058.00
06.08.2024 19:00,718.87,4471.50,763.43,2029.20
06.08.2024 20:00,949.00,4648.50,1013.16,1941.60
06.08.2024 21:00,697.00,4247.90,747.81,2033.90
06.08.2024 22:00,569.00,4436.40,538.77,2860.60
06.08.2024 23:00,486.50,3659.60,438.18,2135.20
07.08.2024 00:00,466.80,3387.50,467.52,2438.00
07.08.2024 01:00,420.00,2942.90,408.59,2137.20
07.08.2024 02:00,392.64,2886.80,398.82,2262.70
07.08.2024 03:00,390.00,3048.40,392.10,2171.80
07.08.2024 04:00,400.00,3000.00,401.97,2378.90
07.08.2024 05:00,448.20,3057.80,471.66,2003.30
07.08.2024 06:00,547.00,3440.00,568.79,1918.60
07.08.2024 07:00,549.39,3037.20,578.59,1202.40
07.08.2024 08:00,470.00,2948.20,488.35,568.40
07.08.2024 09:00,352.67,3402.60,397.17,1937.50
07.08.2024 10:00,261.00,4310.00,327.92,2121.90
07.08.2024 11:00,220.00,4476.70,279.23,1749.90
07.08.2024 12:00,150.00,4837.70,187.22,1633.80
07.08.2024 13:00,150.00,4433.30,152.73,1434.20
07.08.2024 14:00,186.75,4094.60,223.68,974.70
07.08.2024 15:00,279.99,3713.70,301.96,833.00
07.08.2024 16:00,364.48,3286.10,380.42,682.70
07.08.2024 17:00,430.00,3515.40,482.34,1283.00
07.08.2024 18:00,540.00,4137.50,600.65,2028.40
07.08.2024 19:00,700.00,4896.00,743.75,2380.90
07.08.2024 20:00,800.00,5015.40,898.75,2017.30
07.08.2024 21:00,659.00,4700.70,709.81,2169.60
07.08.2024 22:00,532.00,4354.90,564.86,2232.10
07.08.2024 23:00,447.00,3746.70,459.06,1671.10
08.08.2024 00:00,460.00,2826.40,430.47,1402.50
08.08.2024 01:00,400.00,2546.70,388.82,1213.00
08.08.2024 02:00,390.00,2607.00,389.38,966.00
08.08.2024 03:00,390.00,2700.70,393.01,943.20
08.08.2024 04:00,398.00,2749.80,394.39,1000.50
08.08.2024 05:00,430.40,2991.10,427.20,1360.50
08.08.2024 06:00,567.78,3411.50,560.21,2015.50
08.08.2024 07:00,570.00,3091.30,560.56,1478.40
08.08.2024 08:00,512.97,3082.00,510.10,1374.80
08.08.2024 09:00,458.75,3130.00,477.57,1252.10
08.08.2024 10:00,400.00,3023.50,390.33,1073.30
08.08.2024 11:00,394.30,3135.90,413.98,827.20
08.08.2024 12:00,390.00,3056.60,406.01,735.20
08.08.2024 13:00,396.00,2905.20,400.45,1027.90
08.08.2024 14:00,388.05,3335.10,400.44,844.10
08.08.2024 15:00,390.83,3448.70,380.41,925.70
08.08.2024 16:00,420.00,3449.20,353.10,1658.90
08.08.2024 17:00,480.00,3659.30,431.27,1392.00
08.08.2024 18:00,589.00,3750.80,484.23,1849.40
08.08.2024 19:00,690.00,4067.50,634.32,1725.00
08.08.2024 20:00,879.00,4267.50,877.43,1600.00
08.08.2024 21:00,692.90,3949.30,609.07,1774.20
08.08.2024 22:00,569.31,4115.00,484.82,2159.60
08.08.2024 23:00,455.00,3356.50,410.28,1704.70
09.08.2024 00:00,440.06,2782.50,460.53,1603.70
09.08.2024 01:00,390.00,2663.20,383.62,1549.80
09.08.2024 02:00,384.00,2522.30,382.23,1547.80
09.08.2024 03:00,384.00,2543.30,380.91,1523.90
09.08.2024 04:00,390.00,2710.70,388.00,1507.20
09.08.2024 05:00,410.00,2887.60,415.48,1532.40
09.08.2024 06:00,520.00,3287.70,597.08,1650.70
09.08.2024 07:00,460.01,2806.90,473.97,1188.00
09.08.2024 08:00,372.64,2577.50,349.77,1294.00
09.08.2024 09:00,329.18,3018.90,262.53,873.00
09.08.2024 10:00,160.00,3838.70,51.73,761.20
09.08.2024 11:00,119.00,4216.20,25.02,750.00
09.08.2024 12:00,50.00,4194.20,12.99,877.10
09.08.2024 13:00,50.00,3844.90,20.07,736.40
09.08.2024 14:00,179.99,3514.50,71.11,829.60
09.08.2024 15:00,263.99,3109.60,265.37,869.40
09.08.2024 16:00,367.99,2548.20,396.35,1281.30
09.08.2024 17:00,405.00,3188.60,486.74,1255.10
09.08.2024 18:00,483.71,3483.00,533.88,1210.40
09.08.2024 19:00,550.00,4033.70,607.74,1059.40
09.08.2024 20:00,580.00,3634.10,630.67,1019.50
09.08.2024 21:00,484.30,3548.20,587.09,1321.20
09.08.2024 22:00,445.00,3399.10,483.11,1216.20
09.08.2024 23:00,408.00,2979.40,389.94,899.40
10.08.2024 00:00,422.00,2329.30,419.78,654.80
10.08.2024 01:00,408.49,2185.60,395.33,972.10
